work_id,Work category,State_x,Constituency_x,Sanction Amount ( ₹ ),Fund Disbursed Amount ( ₹ ),expenditure_ratio,duration_days,sanction_delay_days,payment_count,vendor_count,cost_vs_category_avg,risk_score,final_risk_category,alert_type,risk_reasons
WS/MP18199/2025-2026/171506,Normal/Others,Uttar Pradesh,AMBEDKAR NAGAR,107900.0,64400.0,0.5968489341983317,475.0,104,1.0,1.0,0.2062213116009032,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18199/2025-2026/171507,Normal/Others,Uttar Pradesh,AMBEDKAR NAGAR,107900.0,64400.0,0.5968489341983317,475.0,104,1.0,1.0,0.2062213116009032,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18222/2025-2026/171510,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,411.0,51,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171511,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171514,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171515,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2025-2026/171516,Normal/Others,Telangana,NIZAMABAD,300000.0,300000.0,1.0,11.0,117,1.0,1.0,0.5733678728477383,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18222/2025-2026/171517,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171518,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171519,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2025-2026/171521,Normal/Others,Telangana,NIZAMABAD,300000.0,300000.0,1.0,0.0,256,1.0,1.0,0.5733678728477383,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
WS/MP18222/2025-2026/171525,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2026-2027/171526,Normal/Others,Telangana,NIZAMABAD,400000.0,400000.0,1.0,19.0,445,1.0,1.0,0.7644904971303177,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
WS/MP18222/2025-2026/171527,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18199/2025-2026/171528,Normal/Others,Uttar Pradesh,AMBEDKAR NAGAR,107900.0,64400.0,0.5968489341983317,475.0,104,1.0,1.0,0.2062213116009032,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18199/2025-2026/171529,Normal/Others,Uttar Pradesh,AMBEDKAR NAGAR,107900.0,64400.0,0.5968489341983317,475.0,104,1.0,1.0,0.2062213116009032,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18199/2025-2026/171530,Normal/Others,Uttar Pradesh,AMBEDKAR NAGAR,107900.0,64400.0,0.5968489341983317,475.0,104,1.0,1.0,0.2062213116009032,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18199/2025-2026/171531,Normal/Others,Uttar Pradesh,AMBEDKAR NAGAR,107900.0,64400.0,0.5968489341983317,475.0,104,1.0,1.0,0.2062213116009032,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18222/2025-2026/171532,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171533,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171534,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171535,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171537,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2024-2025/171538,Normal/Others,Telangana,NIZAMABAD,449998.0,449998.0,1.0,1.0,3,1.0,1.0,0.8600479868191218,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18222/2025-2026/171539,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18199/2025-2026/171541,Normal/Others,Uttar Pradesh,AMBEDKAR NAGAR,107900.0,64400.0,0.5968489341983317,475.0,104,1.0,1.0,0.2062213116009032,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18222/2025-2026/171542,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171543,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171546,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171547,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2024-2025/171548,Normal/Others,Telangana,NIZAMABAD,400000.0,347035.0,0.8675875,1.0,3,1.0,1.0,0.7644904971303177,0.0,Low Risk,Normal,
WS/MP18199/2025-2026/171551,Normal/Others,Uttar Pradesh,AMBEDKAR NAGAR,107900.0,64400.0,0.5968489341983317,475.0,104,1.0,1.0,0.2062213116009032,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18199/2025-2026/171552,Normal/Others,Uttar Pradesh,AMBEDKAR NAGAR,107900.0,64400.0,0.5968489341983317,475.0,104,1.0,1.0,0.2062213116009032,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18199/2025-2026/171553,Normal/Others,Uttar Pradesh,AMBEDKAR NAGAR,107900.0,64400.0,0.5968489341983317,440.0,139,1.0,1.0,0.2062213116009032,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18199/2025-2026/171554,Normal/Others,Uttar Pradesh,AMBEDKAR NAGAR,107900.0,64400.0,0.5968489341983317,440.0,139,1.0,1.0,0.2062213116009032,33.33333333333333,Medium Risk,Normal,Long Duration; Late First Payment; 
WS/MP18222/2025-2026/171555,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18056/2025-2026/171556,Normal/Others,Gujarat,RAJKOT,200000.0,200000.0,1.0,217.0,67,1.0,1.0,0.38224524856515885,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171557,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,411.0,51,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171558,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,412.0,50,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171559,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,412.0,50,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2025-2026/171560,Normal/Others,Telangana,NIZAMABAD,300000.0,300000.0,1.0,11.0,364,1.0,1.0,0.5733678728477383,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
WS/MP18222/2025-2026/171561,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,412.0,50,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18056/2025-2026/171562,Normal/Others,Gujarat,RAJKOT,500000.0,0.0,0.0,397.0,182,0.0,0.0,0.9556131214128972,33.33333333333333,Medium Risk,Normal,Long Duration; Long Sanction Delay; 
WS/MP18222/2025-2026/171563,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,412.0,50,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171564,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,412.0,50,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171565,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,448.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2025-2026/171566,Normal/Others,Telangana,NIZAMABAD,300000.0,300000.0,1.0,9.0,103,1.0,1.0,0.5733678728477383,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18056/2025-2026/171567,Normal/Others,Gujarat,RAJKOT,500000.0,0.0,0.0,499.0,80,0.0,0.0,0.9556131214128972,16.666666666666664,Low Risk,Normal,Long Duration; 
WS/MP18222/2025-2026/171568,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,412.0,50,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171569,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,412.0,50,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171571,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,412.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2025-2026/171573,Normal/Others,Telangana,NIZAMABAD,300000.0,300000.0,1.0,9.0,103,1.0,1.0,0.5733678728477383,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18222/2025-2026/171577,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,412.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171579,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,412.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171580,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,412.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171581,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,412.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171582,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,412.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171583,Normal/Others,Uttar Pradesh,JAUNPUR,19992.0,19992.0,1.0,412.0,50,1.0,1.0,0.03820923504657328,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171584,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171585,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171589,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171590,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171591,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171592,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2025-2026/171593,Normal/Others,Telangana,NIZAMABAD,400000.0,352989.0,0.8824725,32.0,120,1.0,1.0,0.7644904971303177,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18222/2025-2026/171595,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2026-2027/171598,Normal/Others,Telangana,NIZAMABAD,495000.0,495000.0,1.0,3.0,431,1.0,1.0,0.9460569901987682,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
WS/MP761/2024-2025/171601,Normal/Others,Telangana,NIZAMABAD,400000.0,400000.0,1.0,0.0,37,1.0,1.0,0.7644904971303177,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18222/2025-2026/171602,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171603,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171604,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2025-2026/171606,Normal/Others,Telangana,NIZAMABAD,494999.0,494999.0,1.0,14.0,113,1.0,1.0,0.9460550789725254,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP761/2025-2026/171607,Normal/Others,Telangana,NIZAMABAD,450000.0,450000.0,1.0,24.0,103,1.0,1.0,0.8600518092716074,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18222/2025-2026/171608,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171610,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171611,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171612,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171613,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171614,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171619,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171620,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171622,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171624,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171625,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP18222/2025-2026/171626,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2024-2025/171630,Normal/Others,Telangana,NIZAMABAD,400000.0,400000.0,1.0,0.0,37,1.0,1.0,0.7644904971303177,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18222/2025-2026/171631,Normal/Others,Uttar Pradesh,JAUNPUR,20900.0,19992.0,0.9565550239234449,413.0,50,1.0,1.0,0.0399446284750591,50.0,High Risk,Rule-Based High Risk,Long Duration; High Expenditure; Late First Payment; 
WS/MP761/2025-2026/171632,Normal/Others,Telangana,NIZAMABAD,397243.0,397243.0,1.0,0.0,128,1.0,1.0,0.759221246378847,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP761/2025-2026/171639,Normal/Others,Telangana,NIZAMABAD,400000.0,400000.0,1.0,2.0,406,1.0,1.0,0.7644904971303177,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
WS/MP618/2025-2026/171644,Trust and Society,Karnataka,BAGALKOT,500000.0,500000.0,1.0,10.0,167,2.0,1.0,0.5110023525113154,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
WS/MP761/2024-2025/171645,Normal/Others,Telangana,NIZAMABAD,400000.0,400000.0,1.0,12.0,3,1.0,1.0,0.7644904971303177,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP761/2026-2027/171646,Normal/Others,Telangana,NIZAMABAD,350000.0,350000.0,1.0,2.0,444,1.0,1.0,0.668929184989028,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
WS/MP761/2025-2026/171647,Normal/Others,Telangana,NIZAMABAD,400000.0,400000.0,1.0,8.0,84,1.0,1.0,0.7644904971303177,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP337/2025-2026/171648,Normal/Others,Karnataka,SHIMOGA,480000.0,480000.0,1.0,170.0,135,2.0,1.0,0.9173885965563813,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18389/2025-2026/171650,Normal/Others,Telangana,WARANGEL(SC),500000.0,0.0,0.0,370.0,206,0.0,0.0,0.9556131214128972,33.33333333333333,Medium Risk,Normal,Long Duration; Long Sanction Delay; 
WS/MP18184/2025-2026/171651,Normal/Others,Tamil Nadu,THENI,1200000.0,1200000.0,1.0,275.0,303,2.0,1.0,2.293471491390953,66.66666666666666,High Risk,Rule-Based High Risk,High Cost; Long Duration; Long Sanction Delay; High Expenditure; 
WS/MP18184/2026-2027/171653,Normal/Others,Tamil Nadu,THENI,400000.0,390943.0,0.9773575,59.0,519,1.0,1.0,0.7644904971303177,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
WS/MP18184/2026-2027/171654,Normal/Others,Tamil Nadu,THENI,400000.0,390406.0,0.976015,59.0,519,1.0,1.0,0.7644904971303177,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
WS/MP18184/2026-2027/171655,Normal/Others,Tamil Nadu,THENI,525000.0,508679.0,0.968912380952381,52.0,526,1.0,1.0,1.003393777483542,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
WS/MP18184/2026-2027/171656,Normal/Others,Tamil Nadu,THENI,700000.0,692076.0,0.98868,52.0,526,1.0,1.0,1.337858369978056,33.33333333333333,Medium Risk,Normal,Long Sanction Delay; High Expenditure; 
